9.129805926186250263e-15,7.640378894554200606e-01,7.640378894554207267e-01,1.491176050649790867e-14,5.785542838981211355e-01,5.785542838981228009e-01,7.144348728648376445e-01,7.144348728648370894e-01,6.153910436660068317e-01,6.153910436660068317e-01
5.815050784599303183e-15,5.899810137382583974e-01,5.899810137382588415e-01,9.552957470136397391e-15,5.175128140058257165e-01,5.175128140058256054e-01,2.176603751743659276e-01,2.176603751743668991e-01,2.281136074753816467e-01,2.281136074753815912e-01
1.025408814735433376e-14,7.567124527579389692e-01,7.567124527579391913e-01,1.137314549394356443e-14,1.461835633680898805e-01,1.461835633680897140e-01,3.267624167353301301e-01,3.267624167353293529e-01,2.418611491525849699e-01,2.418611491525845536e-01
1.121569963580628573e-14,7.307876721918820095e-01,7.307876721918827867e-01,2.181090252884165303e-14,6.916734587437346482e-01,6.916734587437350923e-01,7.582095123420838911e-01,7.582095123420838911e-01,6.152897314893493452e-02,6.152897314893480268e-02
2.792675931833611520e-15,4.475583824168388181e-01,4.475583824168388181e-01,7.152586007662194596e-15,7.386459241581427859e-01,7.386459241581434521e-01,9.088683755231413697e-02,9.088683755231434513e-02,5.199606358271230411e-02,5.199606358271217921e-02
8.718338061426474237e-15,4.063823045805128875e-01,4.063823045805126655e-01,7.231363761013831553e-15,7.463583702384104512e-01,7.463583702384105623e-01,2.378967156202191624e-01,2.378967156202191624e-01,3.000438356562358799e-01,3.000438356562360465e-01
1.098311928486567928e-14,7.119068402376622640e-01,7.119068402376634852e-01,1.856460488873872291e-14,6.602284963806474005e-01,6.602284963806477336e-01,6.879884974815528853e-01,6.879884974815532184e-01,7.162870564672079166e-01,7.162870564672078055e-01
1.012023343515832137e-14,7.372866806871551937e-01,7.372866806871548606e-01,1.458870252724066486e-14,7.410265844968586535e-01,7.410265844968586535e-01,3.931261673957889835e-01,3.931261673957894831e-01,2.799626936902102070e-01,2.799626936902103735e-01
1.937515854445501873e-14,5.925122133933315993e-01,5.925122133933323765e-01,1.392550763752757876e-14,7.137863462352539434e-01,7.137863462352533883e-01,6.065903405638193441e-02,6.065903405638116419e-02,5.283583289338498190e-01,5.283583289338504851e-01
1.730425172394448201e-14,6.699244594881463843e-01,6.699244594881467174e-01,1.655202088690593305e-14,6.460264063415895874e-01,6.460264063415904756e-01,3.628065469809218513e-01,3.628065469809226284e-01,3.532361701477217397e-01,3.532361701477220728e-01
1.910594272356102393e-14,7.352003837958811516e-01,7.352003837958794863e-01,3.614573270519489287e-14,5.982279489776226589e-01,5.982279489776215486e-01,7.389712061077785554e-01,7.389712061077783334e-01,4.602823240299319107e-01,4.602823240299319107e-01
1.663750379485919895e-14,7.448982064474786169e-01,7.448982064474779508e-01,1.861269322772678857e-14,5.912885919942700852e-01,5.912885919942694191e-01,6.570573433104129890e-01,6.570573433104134331e-01,6.977209769151148100e-01,6.977209769151142549e-01
1.137237343454511363e-14,7.582957876059163160e-01,7.582957876059167601e-01,1.221519582628630726e-14,6.549770129923394579e-01,6.549770129923397910e-01,7.569341612053160917e-01,7.569341612053162027e-01,3.822240456093354277e-01,3.822240456093357053e-01
3.980611797211439928e-14,7.426749799151248776e-01,7.426749799151246556e-01,5.035627652871138557e-14,4.998547039764718591e-01,4.998547039764738575e-01,7.629884181641558571e-01,7.629884181641556351e-01,6.762600677157419859e-01,6.762600677157422080e-01
7.181876664020704591e-15,5.592843664503434065e-01,5.592843664503424073e-01,1.905889171185867506e-14,4.666070056770957319e-01,4.666070056770962871e-01,6.232235686679273856e-01,6.232235686679270525e-01,6.830550625870436265e-01,6.830550625870430714e-01
1.251426877476065560e-14,4.185765278095284203e-01,4.185765278095311959e-01,2.192648584301429689e-14,4.405316139139965892e-01,4.405316139139963671e-01,5.795914162737542119e-01,5.795914162737537678e-01,7.712876104580117806e-04,7.712876104582292716e-04
5.857345917851012138e-14,7.027597434964552026e-01,7.027597434964550915e-01,5.126017420094356688e-14,7.034040156074383709e-01,7.034040156074380379e-01,7.622955721079939240e-01,7.622955721079937019e-01,7.245709778088367248e-01,7.245709778088367248e-01
2.665276469184648157e-14,6.607013006161217561e-01,6.607013006161229773e-01,3.218579563984589375e-14,2.474245198727930695e-01,2.474245198727926809e-01,7.078206452879988175e-01,7.078206452879981514e-01,5.015685430343710394e-01,5.015685430343705953e-01
1.772013772535602442e-14,7.545562628527176241e-02,7.545562628527301141e-02,1.525931983583609755e-14,4.039451888717742190e-01,4.039451888717744965e-01,4.798812938981694143e-01,4.798812938981695808e-01,1.776377400972606047e-01,1.776377400972600495e-01
6.379681718569988497e-15,3.401192791506373325e-01,3.401192791506363333e-01,9.457783312253967911e-15,7.165236935892518311e-01,7.165236935892517200e-01,2.010115610157997279e-01,2.010115610158004218e-01,5.188968724499612994e-01,5.188968724499612994e-01
1.963276463511086563e-14,5.341574780812797796e-01,5.341574780812807788e-01,2.294407750793023482e-14,3.276619870453078009e-01,3.276619870453072458e-01,7.502509077233245893e-01,7.502509077233250334e-01,3.393838610111651333e-01,3.393838610111650778e-01
2.172065709499344964e-14,5.262793985819236298e-01,5.262793985819240739e-01,3.704263858716368435e-14,3.732758911286261361e-01,3.732758911286270243e-01,7.554349802479416454e-01,7.554349802479418674e-01,3.289390327125524260e-01,3.289390327125523150e-01
4.342651526421931754e-14,4.885648486223920783e-01,4.885648486223916342e-01,4.665900394760165889e-14,5.024274542240426689e-01,5.024274542240417807e-01,7.373301167995456318e-01,7.373301167995451877e-01,4.703490365673622109e-01,4.703490365673624329e-01
9.649645063363336303e-14,1.658813494885346684e-01,1.658813494885347795e-01,7.095797920568505460e-14,4.934223423746899040e-01,4.934223423746902371e-01,4.265590156799997090e-01,4.265590156799996535e-01,5.706567033050490290e-01,5.706567033050478077e-01
2.573012009394743795e-14,5.636682368649704733e-01,5.636682368649706953e-01,4.268362407455537514e-14,5.400797484603181431e-01,5.400797484603188092e-01,6.666769440213060616e-01,6.666769440213058395e-01,1.630648660341168510e-01,1.630648660341170730e-01
3.442875830634772160e-14,5.287835391296458187e-01,5.287835391296469290e-01,4.934109901963412197e-14,3.219904249063132995e-01,3.219904249063140211e-01,7.455995693627825993e-01,7.455995693627824883e-01,3.532001210562575877e-01,3.532001210562575877e-01
4.232804759769076355e-14,2.131770700818300113e-02,2.131770700818335501e-02,4.263608785759092859e-14,3.924374391809022367e-01,3.924374391809026252e-01,2.060827304906938384e-01,2.060827304906941160e-01,3.247586299022949818e-01,3.247586299022943157e-01
3.175908019886608197e-14,6.933231415075694071e-02,6.933231415075809256e-02,2.646844786942389487e-14,3.727079458285744162e-01,3.727079458285745273e-01,9.412864781577462425e-02,9.412864781577473527e-02,2.442826982340631781e-01,2.442826982340635944e-01
2.870378618212667754e-14,1.126443696339964051e-01,1.126443696339964190e-01,1.819191736479992009e-14,2.433959339216091797e-02,2.433959339216009918e-02,6.155033300623689030e-01,6.155033300623694581e-01,6.151984753264155836e-01,6.151984753264156947e-01
2.258416353551558282e-14,2.257557846112362154e-01,2.257557846112357436e-01,2.600488021596413219e-14,1.973020329942757611e-01,1.973020329942768991e-01,5.242339480273654484e-01,5.242339480273651153e-01,5.152914224813510968e-02,5.152914224813549132e-02
9.167260834649795098e-14,1.411911430508676346e-01,1.411911430508668575e-01,6.613522470138926708e-14,1.758376640256141543e-01,1.758376640256145707e-01,4.051710116844826071e-01,4.051710116844821630e-01,2.318877336358932395e-01,2.318877336358932673e-01
5.960792781460807443e-14,4.134136034949548871e-02,4.134136034949506544e-02,4.826681792351738960e-14,7.546147586848244160e-01,7.546147586848258593e-01,1.915505935482310906e-01,1.915505935482307576e-01,2.193171233841609002e-01,2.193171233841618717e-01
1.226347812384529059e-13,3.995011229703310240e-01,3.995011229703307465e-01,1.089093498109918461e-13,1.756409511676337298e-01,1.756409511676345903e-01,5.952638223094887104e-01,5.952638223094888215e-01,1.475841518594114554e-01,1.475841518594121771e-01
7.188602033022375772e-14,3.266961377705465686e-01,3.266961377705467351e-01,6.395061715866445606e-14,2.156164770687516441e-01,2.156164770687515053e-01,6.517677129879924092e-01,6.517677129879926312e-01,3.137907095245925926e-02,3.137907095245874578e-02
5.847716303751987186e-14,5.682449489743452986e-01,5.682449489743456317e-01,6.885833693948030709e-14,3.541894810227527723e-01,3.541894810227527723e-01,6.630988949847168579e-01,6.630988949847175240e-01,4.685363096068203559e-01,4.685363096068193567e-01
1.384438681320910595e-13,5.582530179282899629e-01,5.582530179282886307e-01,1.113000763438386715e-13,5.412981126945523025e-01,5.412981126945524135e-01,7.005859184414409135e-01,7.005859184414410246e-01,1.245823910037952703e-01,1.245823910037951593e-01
2.201025007899433945e-13,7.127006376737181625e-01,7.127006376737183846e-01,1.751974382542252522e-13,4.650754949350245360e-01,4.650754949350248690e-01,7.642325710400571515e-01,7.642325710400579286e-01,5.510834221854815640e-01,5.510834221854807868e-01
4.521438429914869928e-14,2.024783508808991328e-01,2.024783508808990773e-01,5.192277180522602748e-14,3.143572482413178187e-02,3.143572482413222596e-02,7.329829974208319499e-01,7.329829974208323939e-01,8.791603431808379943e-02,8.791603431808249491e-02
1.788134149463283474e-13,6.059343044916413318e-02,6.059343044916443155e-02,1.377316512327601846e-13,4.342809001169745664e-01,4.342809001169750105e-01,3.804979320076577742e-02,3.804979320076616600e-02,3.794481141227458165e-01,3.794481141227443732e-01
2.063112878834356930e-13,4.203150408567286056e-01,4.203150408567284946e-01,1.728276124207602138e-13,4.958494860098853207e-01,4.958494860098865420e-01,5.671048991517164684e-01,5.671048991517181337e-01,3.154614329510901927e-01,3.154614329510890269e-01
9.153450095176549093e-14,2.599434724707145802e-02,2.599434724707270009e-02,6.881441810097931918e-14,4.779640785154679050e-01,4.779640785154693483e-01,3.965902985842668232e-02,3.965902985842686967e-02,6.114646877048728335e-01,6.114646877048730556e-01
8.813317529836668412e-14,1.786095334390238876e-01,1.786095334390238598e-01,7.927780858474781079e-14,2.090860305396170238e-01,2.090860305396163021e-01,6.410344712015955126e-01,6.410344712015971780e-01,1.541421158023934257e-01,1.541421158023932036e-01
9.077692878477419241e-14,1.859372302993823611e-01,1.859372302993823334e-01,9.149353004905860842e-14,1.082290177846624429e-01,1.082290177846641083e-01,5.972403674495124770e-01,5.972403674495114778e-01,7.387085483684502872e-04,7.387085483692097708e-04
9.997798960527317801e-14,7.849529751074324491e-02,7.849529751074334205e-02,8.233334291012896332e-14,1.441659321844570019e-01,1.441659321844581121e-01,2.993591296267431590e-01,2.993591296267430479e-01,5.312794812675965608e-03,5.312794812675313352e-03
2.930292075460651061e-13,2.487255082945729334e-01,2.487255082945722395e-01,2.373825133135785610e-13,2.327894789763904418e-02,2.327894789764005726e-02,5.997913698150879602e-01,5.997913698150878492e-01,1.895255503845814371e-01,1.895255503845821587e-01
2.249448801546590241e-13,5.631646483755685384e-02,5.631646483755604893e-02,1.816721812920143980e-13,5.522779410436503555e-01,5.522779410436502445e-01,6.537377669496677868e-01,6.537377669496680088e-01,7.984634747275444477e-02,7.984634747275443090e-02
1.526649575925418377e-13,3.772080034761132478e-03,3.772080034761152861e-03,1.051513298672173160e-13,1.646902391697444012e-01,1.646902391697442070e-01,5.393470908266885244e-01,5.393470908266885244e-01,3.115820924984230578e-01,3.115820924984225582e-01
3.552861148294932489e-13,9.859994444062165908e-02,9.859994444062240848e-02,2.702639934936928918e-13,6.298354814616570485e-02,6.298354814616476116e-02,7.609991234364968937e-01,7.609991234364963386e-01,2.129076186341531951e-01,2.129076186341523347e-01
3.415681723114755347e-13,2.957252789396682888e-02,2.957252789396724868e-02,2.427090600743469726e-13,1.579342625474549067e-01,1.579342625474551010e-01,3.931569595514083360e-01,3.931569595514085025e-01,2.937984576271972514e-01,2.937984576271984727e-01
