3.175397529866692208e-16,4.455026452957607241e-01,4.455026452957607241e-01,6.980251863873539992e-16,2.938022609147763250e-03,2.937768165423424848e-03,1.013726008602467143e-01,1.013726008602467005e-01,3.862773597719934005e-01,3.862773597719933449e-01
5.654291094907408459e-16,5.044816162755804134e-01,5.044816162755801914e-01,9.322122414043286124e-16,1.346125435604670073e-01,1.340860847903111164e-01,1.423187748697264110e-01,1.423187748697264110e-01,1.512860433178119801e-01,1.512860433178122854e-01
6.528283331515102665e-16,5.985682180676091257e-02,5.985682180676076686e-02,7.057314375623748069e-16,2.289484111402235733e-01,2.294093822433928287e-01,5.152042375728007606e-01,5.152042375728009826e-01,3.012359390163109052e-01,3.012359390163110162e-01
3.451470025736054506e-16,5.051621141262615522e-01,5.051621141262617742e-01,3.269882024033347030e-15,4.599810061460041788e-01,4.647417940489304566e-01,7.303020939720698823e-02,7.303020939720700211e-02,5.039775829546988550e-01,5.039775829546986330e-01
3.860996020283176562e-16,3.619319948121675345e-01,3.619319948121674790e-01,1.480093630951094778e-15,2.227914167638904985e-01,2.232706003945796047e-01,1.053491482124455231e-01,1.053491482124456341e-01,5.362971098991269336e-01,5.362971098991270447e-01
6.084803471424654748e-16,2.818429107745560880e-01,2.818429107745561435e-01,1.465523892378812316e-15,2.637679493651741147e-01,2.628517643002685200e-01,2.165016423953509128e-01,2.165016423953509406e-01,1.403135109030667349e-01,1.403135109030667071e-01
4.572356949938508261e-16,3.976808587526121097e-01,3.976808587526121097e-01,7.620298874938385032e-16,2.228642797116196506e-01,2.237736181633109001e-01,2.394836438370771814e-01,2.394836438370771259e-01,1.239872578479289111e-01,1.239872578479286336e-01
4.655001550444253355e-16,3.024691466938312923e-01,3.024691466938310147e-01,1.023511075688876675e-15,1.731178757303595273e-01,1.731178757303593052e-01,1.437950255045677694e-01,1.437950255045677694e-01,9.964863026349858599e-02,9.964863026349850272e-02
4.647313025342970318e-16,4.595277523328986091e-01,4.595277523328984426e-01,6.528740292762199821e-16,3.898913451721760515e-01,3.879722928532837734e-01,1.843779444530409539e-01,1.843779444530409817e-01,4.117704107563556759e-01,4.117704107563559535e-01
9.860336159316446409e-16,6.095046731523996730e-02,6.095046731524028649e-02,1.354193424189870020e-15,5.289067815290307006e-01,5.201953563566025229e-01,2.912693685873950500e-01,2.912693685873951055e-01,2.766329421570604130e-01,2.766329421570602465e-01
4.527432892131716303e-16,1.816015488737240668e-01,1.816015488737240946e-01,1.115681499675023764e-15,3.881473869116536246e-01,3.855599621268555599e-01,2.249705593251007107e-01,2.249705593251008773e-01,5.371353873920630129e-01,5.371353873920633459e-01
3.344294429281664292e-16,5.350106247386417213e-02,5.350106247386432479e-02,9.816252276076550682e-16,5.405878250067126523e-01,5.315269624879456201e-01,2.948676778363558126e-01,2.948676778363556461e-01,1.754287739296876095e-03,1.754287739296618706e-03
6.268754444786292788e-16,2.661597968233826994e-01,2.661597968233828104e-01,1.741495235767672760e-15,2.737672599462028233e-01,2.730910853002490590e-01,3.458726228809901326e-01,3.458726228809901326e-01,3.403221549733952966e-01,3.403221549733952966e-01
3.986620806278717727e-16,7.905271341537167817e-02,7.905271341537171981e-02,1.482901334990744347e-15,2.366597739809761236e-01,2.377400751052538841e-01,3.491511958907801971e-01,3.491511958907800306e-01,4.079448106349789493e-01,4.079448106349789493e-01
9.777854977316630869e-16,2.978116125972215533e-01,2.978116125972215533e-01,1.034608740016701461e-15,4.046386445168843049e-01,4.026734495173628359e-01,1.126328590424437309e-01,1.126328590424438003e-01,4.486731999277409066e-01,4.486731999277409066e-01
8.297427975575951669e-16,3.704475393050902232e-01,3.704475393050907228e-01,2.636134912090132728e-15,4.223800994443732137e-01,4.195841914072794832e-01,9.126451050499399809e-02,9.126451050499408135e-02,3.113764248519068634e-01,3.113764248519067523e-01
7.344337791839231908e-16,3.572392688164944818e-01,3.572392688164945374e-01,1.517924243176286359e-15,3.031104537906570418e-01,3.021932950756542335e-01,2.293424000165912857e-01,2.293424000165912024e-01,2.132412707826888965e-01,2.132412707826887854e-01
5.274629223104471397e-16,4.488176282721981214e-01,4.488176282721978438e-01,1.096134377805323018e-15,4.477018628032060632e-01,4.442759149972203558e-01,3.450305509415917404e-01,3.450305509415917404e-01,7.584544424383798944e-02,7.584544424383808658e-02
8.650769334664995695e-16,1.644591178633166562e-01,1.644591178633166562e-01,3.374821381229469332e-15,1.621117713892278045e-01,1.623585001667111616e-01,2.865263355483806396e-01,2.865263355483808061e-01,5.044799670147956938e-01,5.044799670147955828e-01
4.666391960736080120e-16,2.313533126466248424e-01,2.313533126466244538e-01,1.557463314680352835e-15,5.174992854424524946e-01,5.243066468458844609e-01,5.470636629687299912e-01,5.470636629687295471e-01,3.834102762555809396e-01,3.834102762555807731e-01
5.055535533234807092e-16,2.211894850648195576e-01,2.211894850648199462e-01,1.078873130559094266e-15,5.523941978808911690e-01,5.435643897796137436e-01,2.641786523018967991e-01,2.641786523018968547e-01,4.536062225770300937e-01,4.536062225770300937e-01
3.543169752832780865e-16,4.631790777672490367e-01,4.631790777672489812e-01,1.030037962404741932e-15,1.051877802847972915e-01,1.051653197626128827e-01,3.509189087931840478e-01,3.509189087931838813e-01,1.514327819474532988e-01,1.514327819474532433e-01
8.876429634053973766e-16,4.007555791937448264e-01,4.007555791937447154e-01,2.312557610450949071e-15,4.589338075175833365e-01,4.626001425891250185e-01,5.387732217291001380e-01,5.387732217291001380e-01,4.460721035425107561e-01,4.460721035425110892e-01
