5.000000000000000278e-02,1.000000000000000056e-01,7.654271457081568419e-02
2.500000000000000139e-02,5.000000000000000278e-02,4.498572360733158609e-02
1.666666666666666644e-02,3.333333333333333287e-02,3.140999448999046151e-02
1.250000000000000069e-02,2.500000000000000139e-02,2.402081135828001979e-02
1.000000000000000021e-02,2.000000000000000042e-02,1.941563450537633212e-02
8.333333333333333218e-03,1.666666666666666644e-02,1.628116588959342692e-02
7.142857142857142634e-03,1.428571428571428527e-02,1.401337561196533063e-02
6.250000000000000347e-03,1.250000000000000069e-02,1.229782850910449837e-02
5.555555555555555768e-03,1.111111111111111154e-02,1.095530279170345810e-02
5.000000000000000104e-03,1.000000000000000021e-02,9.876360974489149791e-03
4.545454545454545234e-03,9.090909090909090468e-03,8.990472058383708678e-03
4.166666666666666609e-03,8.333333333333333218e-03,8.250164488501578533e-03
3.846153846153846367e-03,7.692307692307692735e-03,7.622328839871408794e-03
3.571428571428571317e-03,7.142857142857142634e-03,7.083175447573619374e-03
3.333333333333333547e-03,6.666666666666667095e-03,6.615174532164808455e-03
3.125000000000000173e-03,6.250000000000000347e-03,6.205126350022620307e-03
2.941176470588235253e-03,5.882352941176470507e-03,5.842903175367625788e-03
2.777777777777777884e-03,5.555555555555555768e-03,5.520605439624841349e-03
2.631578947368420993e-03,5.263157894736841987e-03,5.231981348143930483e-03
2.500000000000000052e-03,5.000000000000000104e-03,4.972018808882970077e-03
2.380952380952381167e-03,4.761904761904762334e-03,4.736652837975552713e-03
2.272727272727272617e-03,4.545454545454545234e-03,4.522552055644560136e-03
2.173913043478260896e-03,4.347826086956521792e-03,4.326960418159928913e-03
2.083333333333333304e-03,4.166666666666666609e-03,4.147578210583488002e-03
2.000000000000000042e-03,4.000000000000000083e-03,3.982471393687303692e-03
1.923076923076923184e-03,3.846153846153846367e-03,3.830001727599292426e-03
1.851851851851851923e-03,3.703703703703703845e-03,3.688772323099748229e-03
1.785714285714285659e-03,3.571428571428571317e-03,3.557584789019355848e-03
1.724137931034482735e-03,3.448275862068965469e-03,3.435405194119283030e-03
1.666666666666666774e-03,3.333333333333333547e-03,3.321336798910901229e-03
1.612903225806451612e-03,3.225806451612903223e-03,3.214598037328441921e-03
1.562500000000000087e-03,3.125000000000000173e-03,3.114504606017462485e-03
1.515151515151515150e-03,3.030303030303030300e-03,3.020454794398128116e-03
1.470588235294117627e-03,2.941176470588235253e-03,2.931917391562217142e-03
1.428571428571428570e-03,2.857142857142857140e-03,2.848421657063883623e-03
1.388888888888888942e-03,2.777777777777777884e-03,2.769548956105755480e-03
1.351351351351351426e-03,2.702702702702702853e-03,2.694925745603525026e-03
1.315789473684210497e-03,2.631578947368420993e-03,2.624217663324145480e-03
1.282051282051282050e-03,2.564102564102564100e-03,2.557124522908849062e-03
1.250000000000000026e-03,2.500000000000000052e-03,2.493376056867995828e-03
1.219512195121951218e-03,2.439024390243902437e-03,2.432728280325566032e-03
1.190476190476190584e-03,2.380952380952381167e-03,2.374960372431193269e-03
1.162790697674418589e-03,2.325581395348837177e-03,2.319871991464936452e-03
1.136363636363636308e-03,2.272727272727272617e-03,2.267280954873543072e-03
1.111111111111111110e-03,2.222222222222222220e-03,2.217021227658826695e-03
1.086956521739130448e-03,2.173913043478260896e-03,2.168941172345639247e-03
1.063829787234042571e-03,2.127659574468085141e-03,2.122902021692261131e-03
1.041666666666666652e-03,2.083333333333333304e-03,2.078776541758369997e-03
1.020408163265306214e-03,2.040816326530612429e-03,2.036447858216806038e-03
1.000000000000000021e-03,2.000000000000000042e-03,1.995808423120650887e-03
9.803921568627450844e-04,1.960784313725490169e-03,1.956759102901231128e-03
9.615384615384615918e-04,1.923076923076923184e-03,1.919208371322046617e-03
9.433962264150943470e-04,1.886792452830188694e-03,1.883071593563283427e-03
9.259259259259259613e-04,1.851851851851851923e-03,1.848270389654340208e-03
9.090909090909090901e-04,1.818181818181818180e-03,1.814732067181083720e-03
8.928571428571428293e-04,1.785714285714285659e-03,1.782389114629890758e-03
8.771929824561403672e-04,1.754385964912280734e-03,1.751178747939852783e-03
8.620689655172413673e-04,1.724137931034482735e-03,1.721042503856642057e-03
8.474576271186440432e-04,1.694915254237288086e-03,1.691925874548098375e-03
8.333333333333333868e-04,1.666666666666666774e-03,1.663777978678596028e-03
8.196721311475409829e-04,1.639344262295081966e-03,1.636551264767638998e-03
8.064516129032258058e-04,1.612903225806451612e-03,1.610201243195580768e-03
7.936507936507936501e-04,1.587301587301587300e-03,1.584686243680246851e-03
7.812500000000000434e-04,1.562500000000000087e-03,1.559967195444361644e-03
7.692307692307692301e-04,1.538461538461538460e-03,1.536007427635150422e-03
7.575757575757575751e-04,1.515151515151515150e-03,1.512772487852450179e-03
7.462686567164179179e-04,1.492537313432835836e-03,1.490229976897139604e-03
7.352941176470588133e-04,1.470588235294117627e-03,1.468349398073355615e-03
7.246376811594202987e-04,1.449275362318840597e-03,1.447102019570802034e-03
7.142857142857142851e-04,1.428571428571428570e-03,1.426460748621623514e-03
7.042253521126760939e-04,1.408450704225352188e-03,1.406400016273035578e-03
6.944444444444444709e-04,1.388888888888888942e-03,1.386895671745538502e-03
6.849315068493150738e-04,1.369863013698630148e-03,1.367924885459109426e-03
6.756756756756757132e-04,1.351351351351351426e-03,1.349466059908934054e-03
6.666666666666666444e-04,1.333333333333333289e-03,1.331498747659188653e-03
6.578947368421052483e-04,1.315789473684210497e-03,1.314003575800495611e-03
6.493506493506493501e-04,1.298701298701298700e-03,1.296962176284319635e-03
6.410256410256410251e-04,1.282051282051282050e-03,1.280357121607795428e-03
6.329113924050633029e-04,1.265822784810126606e-03,1.264171865375616349e-03
6.250000000000000130e-04,1.250000000000000026e-03,1.248390687312999530e-03
6.172839506172839380e-04,1.234567901234567876e-03,1.232998642345520431e-03
6.097560975609756092e-04,1.219512195121951218e-03,1.217981513399349651e-03
6.024096385542169205e-04,1.204819277108433841e-03,1.203325767608437631e-03
5.952380952380952918e-04,1.190476190476190584e-03,1.189018515645279316e-03
5.882352941176470073e-04,1.176470588235294015e-03,1.175047473918311739e-03
5.813953488372092943e-04,1.162790697674418589e-03,1.161400929403021707e-03
5.747126436781609116e-04,1.149425287356321823e-03,1.148067706895092386e-03
5.681818181818181542e-04,1.136363636363636308e-03,1.135037138493258510e-03
5.617977528089888135e-04,1.123595505617977627e-03,1.122299035136699969e-03
5.555555555555555551e-04,1.111111111111111110e-03,1.109843660037401585e-03
5.494505494505494501e-04,1.098901098901098900e-03,1.097661703861945500e-03
5.434782608695652240e-04,1.086956521739130448e-03,1.085744261529743206e-03
5.376344086021505372e-04,1.075268817204301074e-03,1.074082810506255285e-03
5.319148936170212854e-04,1.063829787234042571e-03,1.062669190479992700e-03
5.263157894736841987e-04,1.052631578947368397e-03,1.051495584321452932e-03
5.208333333333333261e-04,1.041666666666666652e-03,1.040554500230663707e-03
5.154639175257732077e-04,1.030927835051546415e-03,1.029838754987638097e-03
5.102040816326531072e-04,1.020408163265306214e-03,1.019341458227094937e-03
5.050505050505050501e-04,1.010101010101010100e-03,1.009055997665064949e-03
