5.000000000000000278e-02,1.000000000000000056e-01,1.499539404181144286e+00
2.500000000000000139e-02,5.000000000000000278e-02,3.862211097781980129e+00
1.666666666666666644e-02,3.333333333333333287e-02,5.222278059967715436e+00
1.250000000000000069e-02,2.500000000000000139e-02,4.501702117529145397e+00
1.000000000000000021e-02,2.000000000000000042e-02,2.994700793968471331e+00
8.333333333333333218e-03,1.666666666666666644e-02,1.781693003782066853e+00
7.142857142857142634e-03,1.428571428571428527e-02,1.014488192122221522e+00
6.250000000000000347e-03,1.250000000000000069e-02,5.988774901059019662e-01
5.555555555555555768e-03,1.111111111111111154e-02,3.809145971370589967e-01
5.000000000000000104e-03,1.000000000000000021e-02,2.598543819472777794e-01
4.545454545454545234e-03,9.090909090909090468e-03,1.929882283007971489e-01
4.166666666666666609e-03,8.333333333333333218e-03,1.777018416978041193e-01
3.846153846153846367e-03,7.692307692307692735e-03,3.889321706428009451e-01
3.571428571428571317e-03,7.142857142857142634e-03,2.355000861960875547e+00
3.333333333333333547e-03,6.666666666666667095e-03,1.854556808451941308e+01
3.125000000000000173e-03,6.250000000000000347e-03,1.573193561205331434e+02
2.941176470588235253e-03,5.882352941176470507e-03,1.366904453086317744e+03
2.777777777777777884e-03,5.555555555555555768e-03,1.199162302724100664e+04
2.631578947368420993e-03,5.263157894736841987e-03,1.053601536508244026e+05
2.500000000000000052e-03,5.000000000000000104e-03,9.233874364036842017e+05
2.380952380952381167e-03,4.761904761904762334e-03,6.926844884399428032e+06
2.272727272727272617e-03,4.545454545454545234e-03,6.961244904056939483e+07
2.173913043478260896e-03,4.347826086956521792e-03,5.963011295033555031e+08
2.083333333333333304e-03,4.166666666666666609e-03,5.051876434567558289e+09
2.000000000000000042e-03,4.000000000000000083e-03,4.225625981177075958e+10
1.923076923076923184e-03,3.846153846153846367e-03,3.610236814927678833e+11
1.851851851851851923e-03,3.703703703703703845e-03,3.194841862660100098e+12
1.785714285714285659e-03,3.571428571428571317e-03,2.859433826156563281e+13
1.724137931034482735e-03,3.448275862068965469e-03,2.568570809634235625e+14
1.666666666666666774e-03,3.333333333333333547e-03,2.298922603151153000e+15
1.612903225806451612e-03,3.225806451612903223e-03,2.048238091267112400e+16
1.562500000000000087e-03,3.125000000000000173e-03,1.810812127966900160e+17
1.515151515151515150e-03,3.030303030303030300e-03,1.585500053977762816e+18
1.470588235294117627e-03,2.941176470588235253e-03,1.372583222248231731e+19
1.428571428571428570e-03,2.857142857142857140e-03,1.173698970057383772e+20
1.388888888888888942e-03,2.777777777777777884e-03,1.002601779396456481e+21
1.351351351351351426e-03,2.702702702702702853e-03,8.962529559510583869e+21
1.315789473684210497e-03,2.631578947368420993e-03,8.099864651678025043e+22
1.282051282051282050e-03,2.564102564102564100e-03,7.369431549355723776e+23
1.250000000000000026e-03,2.500000000000000052e-03,6.699088643740517628e+24
1.219512195121951218e-03,2.439024390243902437e-03,6.055734998312160328e+25
1.190476190476190584e-03,2.380952380952381167e-03,4.632670134110451856e+26
1.162790697674418589e-03,2.325581395348837177e-03,4.836199406579776120e+27
1.136363636363636308e-03,2.272727272727272617e-03,4.253427547850561628e+28
1.111111111111111110e-03,2.222222222222222220e-03,3.696086055092678982e+29
1.086956521739130448e-03,2.173913043478260896e-03,3.159822703030927726e+30
1.063829787234042571e-03,2.127659574468085141e-03,2.813784309012617663e+31
1.041666666666666652e-03,2.083333333333333304e-03,2.563730557622652108e+32
1.020408163265306214e-03,2.040816326530612429e-03,2.218018835663162664e+33
1.000000000000000021e-03,2.000000000000000042e-03,2.158345020907092798e+34
9.803921568627450844e-04,1.960784313725490169e-03,1.974813067811979166e+35
9.615384615384615918e-04,1.923076923076923184e-03,1.791858790422118553e+36
9.433962264150943470e-04,1.886792452830188694e-03,1.610799758077163290e+37
9.259259259259259613e-04,1.851851851851851923e-03,1.434331958377931026e+38
9.090909090909090901e-04,1.818181818181818180e-03,1.259059737305400143e+39
8.928571428571428293e-04,1.785714285714285659e-03,1.091276819700881381e+40
8.771929824561403672e-04,1.754385964912280734e-03,9.599181633872447315e+40
8.620689655172413673e-04,1.724137931034482735e-03,8.758006997209790011e+41
8.474576271186440432e-04,1.694915254237288086e-03,8.098398524968589788e+42
8.333333333333333868e-04,1.666666666666666774e-03,7.457435765190979195e+43
8.196721311475409829e-04,1.639344262295081966e-03,6.874058273063096397e+44
8.064516129032258058e-04,1.612903225806451612e-03,6.289343553596461757e+45
7.936507936507936501e-04,1.587301587301587300e-03,5.711503531836738053e+46
7.812500000000000434e-04,1.562500000000000087e-03,5.121821572387316833e+47
7.692307692307692301e-04,1.538461538461538460e-03,4.547270994946587157e+48
7.575757575757575751e-04,1.515151515151515150e-03,3.980059721893168290e+49
7.462686567164179179e-04,1.492537313432835836e-03,3.468513657788516089e+50
7.352941176470588133e-04,1.470588235294117627e-03,3.156312299853086076e+51
7.246376811594202987e-04,1.449275362318840597e-03,2.928681564900032684e+52
7.142857142857142851e-04,1.428571428571428570e-03,2.706709245850404810e+53
7.042253521126760939e-04,1.408450704225352188e-03,2.508613223787534737e+54
6.944444444444444709e-04,1.388888888888888942e-03,2.312536078411922534e+55
6.849315068493150738e-04,1.369863013698630148e-03,2.114891509284630946e+56
6.756756756756757132e-04,1.351351351351351426e-03,1.918983470462113479e+57
6.666666666666666444e-04,1.333333333333333289e-03,1.711304404050592967e+58
6.578947368421052483e-04,1.315789473684210497e-03,1.511622996405559989e+59
6.493506493506493501e-04,1.298701298701298700e-03,1.314322467837182241e+60
6.410256410256410251e-04,1.282051282051282050e-03,1.187319208481361507e+61
6.329113924050633029e-04,1.265822784810126606e-03,1.096900287216800019e+62
6.250000000000000130e-04,1.250000000000000026e-03,1.024776615523339705e+63
6.172839506172839380e-04,1.234567901234567876e-03,9.500063888250324255e+63
